Time,S1,S2,S3,S4,S5,
0:38:45.495,5.164306641,-0.878479004,8.253570557,0.91558643,0.972927164,
0:38:45.504,5.275634766,-1.145446777,8.416381836,0.915571421,0.972941832,
0:38:45.523,5.011077881,-1.437530518,8.879653931,0.915539735,0.9729728,
0:38:45.558,4.978744507,-1.442321777,8.326583862,0.915481366,0.973029845,
0:38:45.563,5.459991455,-1.515350342,8.346939087,0.915473028,0.973037994,
0:38:45.583,4.766876221,-1.595550537,8.390045166,0.915439674,0.973070591,
0:38:45.616,5.65512085,-1.564422607,8.088378906,0.915394341,0.973097856,
0:38:45.634,5.030227661,-1.710464478,8.477432251,0.915371038,0.973108833,
0:38:45.658,5.384567261,-1.553649902,8.027328491,0.915339968,0.97312347,
0:38:45.663,4.911712646,-1.431533813,7.773529053,0.915333496,0.973126519,
0:38:45.690,5.234939575,-1.257965088,7.221664429,0.915298542,0.973142985,
0:38:45.780,4.671096802,-1.548858643,7.767547607,0.91518203,0.973197872,
0:38:45.784,5.541397095,-1.284301758,8.457077026,0.915176851,0.973200311,
0:38:45.790,5.09487915,-1.698501587,8.423553467,0.915169084,0.97320397,
0:38:45.793,5.3175354,-1.688919067,8.114700317,0.9151652,0.9732058,
0:38:45.799,4.909332275,-1.521331787,8.056045532,0.915157433,0.973209459,
0:38:45.804,5.498306274,-1.346542358,8.375671387,0.91515096,0.973212508,
0:38:45.822,5.413299561,-1.404006958,8.83895874,0.915127657,0.973223486,
0:38:45.840,5.335494995,-1.484207153,8.072814941,0.915104355,0.973234463,
0:38:45.877,5.331893921,-1.418380737,7.561645508,0.915056455,0.973257028,
0:38:45.883,5.440841675,-1.315429688,8.008163452,0.915048688,0.973260687,
0:38:45.909,5.505477905,-1.307052612,8.085968018,0.915015029,0.973276543,
0:38:45.926,5.37260437,-1.334579468,8.344543457,0.914993021,0.97328691,
0:38:45.953,5.34866333,-1.177749634,7.959091187,0.914958067,0.973303376,
0:38:45.968,4.929672241,-1.054458618,7.681350708,0.914938648,0.973312524,
0:38:45.986,5.234939575,-0.848556519,7.784301758,0.914915346,0.973323501,
0:38:46.008,5.35105896,-0.816223145,8.080001831,0.914886865,0.973336918,
0:38:46.024,5.327102661,-1.160995483,8.642623901,0.914866152,0.973346676,
0:38:46.038,5.154724121,-1.071212769,9.17414856,0.914848028,0.973355214,
0:38:46.059,5.331893921,-1.143035889,8.665374756,0.914820841,0.973368021,
0:38:46.084,4.961990356,-1.128677368,8.470245361,0.914788477,0.973383267,
0:38:46.109,5.567733765,-1.085586548,8.206878662,0.914756112,0.973398513,
0:38:46.130,5.04460144,-1.299865723,8.278701782,0.914728926,0.97341132,
0:38:46.137,5.52104187,-1.386047363,8.208084106,0.914719864,0.973415589,
0:38:46.161,5.067337036,-1.527313232,8.084777832,0.914688794,0.973430226,
0:38:46.180,5.805953979,-1.556045532,8.398422241,0.914664197,0.973441813,
0:38:46.194,5.32472229,-1.630264282,8.494186401,0.914646073,0.973450351,
0:38:46.220,5.931655884,-1.479431152,8.385253906,0.914612414,0.973466207,
0:38:46.248,4.944046021,-1.475830078,8.247589111,0.914576166,0.973483283,
0:38:46.273,5.7915802,-1.195709229,8.161392212,0.914543801,0.973498529,
0:38:46.279,5.108047485,-1.330993652,8.303848267,0.914536033,0.973502188,
0:38:46.300,5.948410034,-1.347747803,8.555236816,0.914508847,0.973514995,
0:38:46.320,4.789611816,-1.483016968,8.530105591,0.914482956,0.973527192,
0:38:46.349,5.500686646,-1.474639893,8.038085938,0.914445413,0.973544878,
0:38:46.353,5.287612915,-1.529708862,8.000976563,0.914440234,0.973547317,
0:38:46.378,5.501876831,-1.427947998,7.869308472,0.91440787,0.973562564,
0:38:46.449,5.197814941,-1.645828247,7.864517212,0.914315955,0.973605863,
0:38:46.460,5.622802734,-1.532104492,8.497772217,0.914301714,0.973612571,
0:38:46.463,5.232543945,-1.765533447,7.784301758,0.914297831,0.973614401,
0:38:46.466,5.570114136,-1.358520508,7.649032593,0.914293947,0.973616231,
0:38:46.472,5.281616211,-1.594345093,7.510177612,0.914286179,0.97361989,
0:38:46.499,5.483932495,-1.296279907,8.075195313,0.914251226,0.973636356,
0:38:46.535,5.543792725,-1.510559082,7.925567627,0.914204621,0.97365831,
0:38:46.543,4.987136841,-1.395629883,7.791488647,0.914194264,0.973663189,
0:38:46.570,5.76763916,-1.187332153,7.908798218,0.91415931,0.973679655,
0:38:46.573,5.334289551,-1.218460083,8.433135986,0.914155427,0.973681485,
0:38:46.597,5.883758545,-1.192123413,8.556442261,0.914124357,0.973696121,
0:38:46.609,5.25050354,-1.162200928,8.567214966,0.914110605,0.973702437,
0:38:46.638,5.656311035,-1.110717773,8.028518677,0.914085988,0.973712854,
0:38:46.661,5.771240234,-0.832992554,8.217651367,0.914066464,0.973721116,
0:38:46.675,5.384567261,-0.981430054,8.278717041,0.91405458,0.973726145,
0:38:46.689,5.760452271,-1.110717773,7.929153442,0.914042696,0.973731174,
0:38:46.712,5.799972534,-0.921569824,8.630661011,0.914023172,0.973739436,
0:38:46.734,5.558151245,-1.217269897,7.865707397,0.914004497,0.973747339,
0:38:46.754,5.500686646,-1.002975464,7.923171997,0.91398752,0.973754523,
0:38:46.773,5.64553833,-1.184936523,8.095550537,0.913971391,0.973761348,
0:38:46.794,5.771240234,-1.271133423,8.482223511,0.913953565,0.973768891,
0:38:46.812,5.54498291,-1.256774902,8.573196411,0.913938286,0.973775357,
0:38:46.831,5.59765625,-1.411193848,8.221252441,0.913922157,0.973782182,
0:38:46.851,5.349853516,-1.035308838,7.945922852,0.91390518,0.973789366,
0:38:46.872,5.257675171,-1.143035889,7.402435303,0.913887354,0.97379691,
0:38:46.891,5.67666626,-1.262756348,8.014144897,0.913871226,0.973803735,
0:38:46.908,5.426467896,-1.278320313,8.604324341,0.913856795,0.973809842,
0:38:46.925,5.29119873,-1.712860107,7.258773804,0.913842364,0.973815948,
0:38:46.945,5.704193115,-1.619491577,7.233642578,0.913825387,0.973823133,
0:38:46.971,5.333099365,-1.655395508,7.649032593,0.913803317,0.973832472,
0:38:46.996,5.944824219,-1.729614258,7.817825317,0.913782095,0.973841452,
0:38:47.008,5.961578369,-1.612304688,8.346939087,0.913771909,0.973845763,
0:38:47.025,5.692230225,-1.821792603,7.906402588,0.913757478,0.97385187,
0:38:47.051,5.944824219,-1.418380737,7.706497192,0.913735408,0.973861209,
0:38:47.064,5.961578369,-1.411193848,7.728042603,0.913724373,0.973865879,
0:38:47.085,5.937637329,-1.253173828,7.985412598,0.913706547,0.973873422,
0:38:47.103,6.015441895,-1.207687378,8.113510132,0.913691267,0.973879888,
0:38:47.129,5.639556885,-1.340560913,8.017745972,0.913669197,0.973889228,
0:38:47.143,6.337463379,-1.275924683,8.533691406,0.913657313,0.973894257,
0:38:47.170,5.97354126,-1.273529053,8.296661377,0.913634393,0.973903955,
0:38:47.191,5.962768555,-1.219665527,7.493408203,0.913616567,0.973911499,
0:38:47.202,6.118392944,-1.007766724,7.877685547,0.91360723,0.97391545,
0:38:47.222,6.160293579,-1.072418213,7.825012207,0.913590253,0.973922635,
0:38:47.241,6.011856079,-1.046081543,8.137451172,0.913574124,0.97392946,
0:38:47.261,6.275222778,-1.050872803,7.789093018,0.913557147,0.973936644,
0:38:47.292,6.031005859,-0.882064819,7.638259888,0.913530832,0.97394778,
0:38:47.307,5.89932251,-0.777923584,7.705291748,0.913518099,0.973953168,
0:38:47.324,6.307525635,-0.890457153,7.935150146,0.913503669,0.973959274,
0:38:47.343,5.882568359,-0.945526123,8.085968018,0.91348754,0.973966099,
0:38:47.365,5.977142334,-0.931152344,7.609527588,0.913468865,0.973974002,
0:38:47.427,5.881362915,-0.952697754,8.081192017,0.913416236,0.973996273,
0:38:47.430,5.819122314,-0.913192749,7.744796753,0.913413689,0.973997351,
0:38:47.435,6.245285034,-0.870101929,7.656219482,0.913409445,0.973999147,
0:38:47.440,5.615615845,-1.062835693,7.668197632,0.913405201,0.974000943,
0:38:47.459,6.060928345,-0.850952148,7.477844238,0.913389072,0.974007768,
0:38:47.478,6.163879395,-1.079589844,7.817825317,0.913372944,0.974014593,
0:38:47.506,5.880172729,-1.210083008,7.720855713,0.913349176,0.974024651,
0:38:47.521,6.244094849,-1.143035889,7.611923218,0.913336443,0.974030039,
0:38:47.537,6.114807129,-1.096359253,7.699310303,0.913322861,0.974035787,
0:38:47.557,6.447601318,-1.134658813,7.852539063,0.913305884,0.974042971,
0:38:47.577,6.287185669,-1.190933228,7.840560913,0.913286083,0.974055207,
0:38:47.596,6.156707764,-1.061645508,7.246810913,0.913261012,0.974078029,
0:38:47.620,6.208175659,-0.831802368,7.391662598,0.913229343,0.974106857,
0:38:47.638,6.296768188,-0.748001099,7.531723022,0.913205591,0.974128477,
0:38:47.655,6.197402954,-0.971862793,7.512557983,0.913183159,0.974148897,
0:38:47.748,6.37336731,-0.938339233,7.617919922,0.913060442,0.974260604,
0:38:47.752,6.060928345,-0.913208008,7.590377808,0.913055164,0.974265409,
0:38:47.756,6.124389648,-0.914398193,7.634674072,0.913049885,0.974270214,
0:38:47.765,6.3230896,-0.868896484,7.738815308,0.91303801,0.974281024,
0:38:47.776,6.382949829,-0.770751953,8.180541992,0.913023495,0.974294237,
0:38:47.779,6.084884644,-1.092773438,7.904022217,0.913019536,0.97429784,
0:38:47.807,6.191421509,-0.612731934,8.069213867,0.912982589,0.974331473,
0:38:47.815,6.549346924,-0.921569824,7.908798218,0.912972033,0.974341082,
0:38:47.843,6.295562744,-1.018539429,8.002182007,0.912935086,0.974374714,
0:38:47.867,6.308731079,-1.119094849,7.504180908,0.912903417,0.974403542,
0:38:47.887,6.216552734,-1.158599854,7.650238037,0.912877026,0.974427565,
0:38:47.893,6.760040283,-1.405212402,7.571228027,0.912869109,0.974434772,
0:38:47.914,6.500274658,-1.388442993,8.060836792,0.912841398,0.974459996,
0:38:47.945,6.853408813,-1.439926147,7.802261353,0.912800493,0.974497232,
0:38:47.961,6.301559448,-1.486618042,7.730438232,0.91277938,0.97451645,
0:38:47.973,7.230499268,-1.412384033,7.638259888,0.912763546,0.974530864,
0:38:47.992,6.422454834,-1.330993652,7.717269897,0.912738474,0.974553686,
0:38:48.017,6.573287964,-1.472244263,7.244415283,0.912705486,0.974583715,
0:38:48.034,6.661880493,-0.999389648,8.643829346,0.912683054,0.974604135,
0:38:48.058,6.033401489,-1.307052612,7.129501343,0.912651385,0.974632962,
0:38:48.071,6.218948364,-1.037689209,7.462280273,0.912634231,0.974648577,
0:38:48.090,5.637161255,-0.888061523,7.637069702,0.91260916,0.974671399,
0:38:48.110,5.959182739,-1.107131958,8.034500122,0.912582769,0.974695423,
0:38:48.155,5.656311035,-1.195709229,8.209274292,0.91252339,0.974749474,
0:38:48.159,5.385772705,-1.238815308,8.097946167,0.912518112,0.974754279,
0:38:48.171,5.737716675,-1.299865723,8.544464111,0.912502277,0.974768693,
0:38:48.190,5.36541748,-1.116714478,8.670166016,0.912477206,0.974791515,
0:38:48.209,5.212188721,-0.983825684,8.174560547,0.912452135,0.974814337,
0:38:48.237,5.178665161,-0.773147583,8.431945801,0.912415188,0.974847969,
0:38:48.257,5.22177124,-0.70249939,8.178161621,0.912388797,0.974871992,
0:38:48.268,4.813552856,-0.645050049,7.724456787,0.912374282,0.974885205,
0:38:48.289,5.24571228,-0.685745239,8.120697021,0.912346572,0.974910429,
0:38:48.307,5.003890991,-0.776733398,8.696502686,0.91232282,0.97493205,
0:38:48.327,4.582519531,-1.000595093,8.105133057,0.912296429,0.974956073,
0:38:48.358,5.014663696,-1.062835693,7.763946533,0.912255524,0.974993309,
0:38:48.429,4.715393066,-0.985031128,8.149414063,0.912161836,0.975078591,
0:38:48.432,4.987136841,-0.929962158,7.744796753,0.912157878,0.975082194,
0:38:48.436,4.566955566,-0.971847534,7.593963623,0.9121526,0.975086999,
0:38:48.443,5.512664795,-0.965866089,8.574386597,0.912143363,0.975095407,
0:38:48.451,4.736938477,-1.257965088,8.149429321,0.912132807,0.975105016,
0:38:48.472,5.231338501,-1.324996948,7.914794922,0.912105096,0.975130241,
0:38:48.486,5.201416016,-1.134658813,8.526504517,0.912086623,0.975147057,
0:38:48.521,5.276824951,-1.156219482,8.465454102,0.912040439,0.975189097,
0:38:48.525,5.340286255,-1.163391113,8.520523071,0.912035161,0.975193902,
0:38:48.550,5.431259155,-1.208877563,8.709671021,0.912002172,0.975223931,
0:38:48.579,5.579696655,-1.216064453,8.623474121,0.911963906,0.975258764,
0:38:48.584,5.560546875,-1.322601318,8.545654297,0.911957308,0.97526477,
0:38:48.605,5.527023315,-1.165786743,8.86050415,0.911929598,0.975289994,
0:38:48.671,5.699401855,-1.176559448,8.588760376,0.911769534,0.975345473,
0:38:48.675,5.328308105,-1.070022583,8.68812561,0.911759471,0.975348717,
0:38:48.680,5.49949646,-1.101135254,8.492996216,0.911746892,0.975352772,
0:38:48.778,5.209793091,-1.034103394,8.330184937,0.91150034,0.975432253,
0:38:48.783,5.051773071,-1.115509033,7.720855713,0.911487761,0.975436308,
0:38:48.787,5.534210205,-0.970657349,8.546859741,0.911477698,0.975439553,
0:38:48.796,5.220565796,-1.198104858,8.66178894,0.911455055,0.975446852,
0:38:48.805,4.869812012,-0.957489014,8.475036621,0.911432413,0.975454151,
0:38:48.809,5.392959595,-1.196914673,8.491790771,0.911422349,0.975457395,
0:38:48.818,5.1690979,-1.078399658,8.666564941,0.911399707,0.975464695,
0:38:48.827,4.649551392,-1.058044434,7.944717407,0.911377064,0.975471994,
0:38:48.859,5.31993103,-1.202896118,7.865707397,0.911296558,0.975497947,
0:38:48.866,5.108047485,-1.204086304,8.127868652,0.911278947,0.975503624,
0:38:48.895,5.17388916,-1.465072632,8.214065552,0.911205988,0.975527144,
0:38:48.902,5.335494995,-1.396820068,8.694107056,0.911188377,0.975532821,
0:38:48.935,5.21697998,-1.472244263,8.758743286,0.911105354,0.975559585,
0:38:48.939,4.662719727,-1.231628418,8.218856812,0.911095291,0.975562829,
0:38:48.964,4.631591797,-1.140640259,7.637069702,0.911032395,0.975583105,
0:38:48.992,4.450836182,-1.060440063,8.399612427,0.910961952,0.975605814,
0:38:49.012,4.613632202,-1.231628418,8.288284302,0.910911635,0.975622035,
0:38:49.019,4.431671143,-1.590759277,8.591156006,0.910894025,0.975627712,
0:38:49.039,4.404144287,-1.224441528,9.292648315,0.910843708,0.975643933,
0:38:49.058,4.071350098,-1.564422607,9.152587891,0.910795907,0.975659342,
0:38:49.087,3.855880737,-1.316619873,9.28427124,0.910722948,0.975682862,
0:38:49.103,3.764892578,-1.256759644,9.099914551,0.910682695,0.975695839,
0:38:49.117,3.453643799,-1.186141968,8.859298706,0.910647473,0.975707193,
0:38:49.143,3.610473633,-1.206481934,9.43989563,0.910582061,0.97572828,
0:38:49.171,3.350692749,-1.229232788,9.36807251,0.910511618,0.975750989,
0:38:49.176,3.238174438,-1.259155273,9.4662323,0.910499039,0.975755044,
0:38:49.211,2.911361694,-1.302261353,9.570388794,0.910410985,0.97578343,
0:38:49.218,2.81678772,-1.210083008,9.699661255,0.910393374,0.975789107,
0:38:49.237,2.773696899,-1.298660278,9.716430664,0.910345573,0.975804517,
0:38:49.263,2.76171875,-1.435134888,9.749954224,0.910280161,0.975825604,
0:38:49.293,2.564208984,-1.538085938,9.710449219,0.910204686,0.975849935,
0:38:49.300,2.953262329,-1.404006958,9.715240479,0.910187076,0.975855612,
0:38:49.319,2.627639771,-1.506958008,9.957046509,0.910139275,0.975871021,
0:38:49.336,2.535476685,-1.426757813,9.621856689,0.910096506,0.975884809,
0:38:49.395,2.621658325,-1.460266113,9.178924561,0.909948072,0.97593266,
0:38:49.402,2.542648315,-1.319015503,9.324966431,0.909930461,0.975938337,
0:38:49.405,2.74256897,-1.394439697,9.508132935,0.909922913,0.97594077,
0:38:49.427,2.806015015,-1.468643188,10.02886963,0.909867565,0.975958613,
0:38:49.435,2.525894165,-1.541671753,9.755935669,0.909847438,0.975965101,
0:38:49.463,2.363082886,-1.593154907,9.500946045,0.909776995,0.97598781,
0:38:49.491,2.48638916,-1.509353638,9.409973145,0.909706552,0.976010519,
0:38:49.499,2.662368774,-1.539291382,9.53805542,0.909686425,0.976017007,
0:38:49.524,2.41696167,-1.680541992,10.00134277,0.909623529,0.976037283,
0:38:49.543,2.655181885,-1.718841553,10.03845215,0.909575728,0.976052693,
0:38:49.564,2.71383667,-1.818206787,9.803817749,0.909522896,0.976069724,
0:38:49.573,2.542648315,-1.721237183,9.484191895,0.909500253,0.976077023,
0:38:49.594,2.850311279,-1.477035522,9.61946106,0.909452817,0.976085905,
0:38:49.625,2.985580444,-1.475845337,9.770294189,0.909408283,0.976060513,
0:38:49.633,3.011917114,-1.447113037,9.61706543,0.909396791,0.976053961,
0:38:49.650,3.084945679,-1.461471558,9.573974609,0.909372369,0.976040036,
0:38:49.669,3.251342773,-1.436325073,9.401596069,0.909345074,0.976024474,
0:38:49.695,3.335128784,-1.599136353,9.274703979,0.909307723,0.976003178,
0:38:49.710,3.367462158,-1.661392212,9.220825195,0.909286174,0.975990892,
0:38:49.740,3.337524414,-1.576385498,9.249557495,0.909243077,0.97596632,
0:38:49.755,3.675109863,-1.611099243,9.23878479,0.909221528,0.975954033,
0:38:49.774,3.732574463,-1.581176758,9.12147522,0.909194233,0.975938471,
0:38:49.797,3.495544434,-1.568008423,8.96105957,0.909161192,0.975919632,
0:38:49.813,3.773269653,-1.324996948,9.014923096,0.909138206,0.975906527,
0:38:49.829,3.688278198,-1.290283203,9.075973511,0.909115221,0.975893422,
0:38:49.854,3.700241089,-1.236419678,8.91796875,0.909079307,0.975872945,
0:38:49.869,3.750534058,-1.150222778,9.010131836,0.909057758,0.975860659,
0:38:49.886,3.798416138,-1.133468628,8.969436646,0.909033336,0.975846735,
0:38:49.909,4.091705322,-1.201705933,8.93711853,0.909000295,0.975827896,
0:38:49.926,3.884597778,-1.212478638,8.951477051,0.908975873,0.975813971,
0:38:49.956,4.149169922,-1.216064453,8.973022461,0.908932776,0.975789399,
0:38:49.970,4.192260742,-1.314224243,9.254348755,0.908912664,0.975777932,
0:38:49.986,4.248519897,-1.329788208,9.17414856,0.908889678,0.975764827,
0:38:50.006,4.119232178,-1.324996948,9.001754761,0.908860947,0.975748445,
0:38:50.026,4.218597412,-1.132263184,9.062820435,0.908832215,0.975732064,
0:38:50.047,4.325134277,-1.126281738,9.048446655,0.908802047,0.975714863,
0:38:50.065,4.054595947,-1.174163818,9.091537476,0.908776189,0.97570012,
0:38:50.094,4.247329712,-1.176559448,9.034072876,0.908734528,0.975676367,
0:38:50.109,4.074951172,-1.181350708,9.007751465,0.908712979,0.975664081,
0:38:50.124,4.161132813,-1.180145264,8.797058105,0.908691431,0.975651794,
0:38:50.144,4.033050537,-1.262756348,8.873672485,0.908662699,0.975635413,
0:38:50.168,4.241333008,-1.305847168,8.96105957,0.908628221,0.975615755,
0:38:50.193,4.091705322,-1.388442993,8.86289978,0.908592307,0.975595278,
0:38:50.209,4.302398682,-1.411193848,8.926345825,0.908569322,0.975582173,
0:38:50.222,4.030654907,-1.467453003,8.891616821,0.908550646,0.975571525,
0:38:50.243,4.334716797,-1.437530518,8.973022461,0.908520478,0.975554324,
0:38:50.274,4.056991577,-1.461471558,8.847335815,0.908475944,0.975528933,
0:38:50.289,4.290420532,-1.454284668,8.557632446,0.908454395,0.975516647,
0:38:50.315,4.098892212,-1.439926147,8.87008667,0.908417044,0.975495351,
0:38:50.336,4.296417236,-1.436340332,8.969436646,0.908386876,0.97547815,
0:38:50.399,4.262878418,-1.366897583,8.98260498,0.908296372,0.975426549,
0:38:50.403,3.890594482,-1.449508667,8.805435181,0.908290625,0.975423272,
0:38:50.406,4.135986328,-1.297470093,8.856903076,0.908286316,0.975420815,
0:38:50.410,4.098876953,-1.234024048,9.047241211,0.908280569,0.975417539,
0:38:50.429,4.036636353,-1.344161987,8.831771851,0.908253274,0.975401976,
0:38:50.444,3.922912598,-1.267532349,8.831771851,0.908231726,0.97538969,
0:38:50.463,4.169509888,-1.145431519,8.967041016,0.908204431,0.975374128,
0:38:50.494,4.007904053,-1.229232788,9.006546021,0.908159897,0.975348736,
0:38:50.501,4.088119507,-1.178955078,8.925140381,0.908149841,0.975343003,
0:38:50.527,3.909744263,-1.169372559,8.970626831,0.90811249,0.975321707,
0:38:50.546,4.103668213,-1.151428223,9.01373291,0.908085195,0.975306145,
0:38:50.576,3.976791382,-1.178955078,9.03288269,0.908042097,0.975281572,
0:38:50.586,4.103683472,-1.132263184,8.988586426,0.908027732,0.975273382,
0:38:50.603,3.974395752,-1.145431519,9.036468506,0.90800331,0.975259457,
0:38:50.618,4.027053833,-1.117904663,9.06640625,0.907992263,0.975238385,
0:38:50.642,4.158737183,-1.103530884,9.10949707,0.907978789,0.975201154,
0:38:50.657,3.928894043,-1.189727783,8.872467041,0.907970368,0.975177885,
0:38:50.676,4.343093872,-1.087982178,8.943099976,0.907959701,0.975148411,
0:38:50.705,4.345489502,-1.066421509,8.880844116,0.907943419,0.975103424,
0:38:50.720,4.576522827,-1.119094849,8.453491211,0.907934998,0.975080155,
0:38:50.740,4.584899902,-1.128677368,8.241592407,0.90792377,0.97504913,
0:38:50.756,4.847076416,-1.155014038,8.184143066,0.907914787,0.97502431,
0:38:50.775,4.981155396,-1.230438232,8.217651367,0.90790412,0.974994836,
0:38:50.803,5.072128296,-1.291488647,8.245193481,0.9078884,0.9749514,
0:38:50.821,5.054168701,-1.341766357,8.115905762,0.907878294,0.974923477,
0:38:50.846,5.261276245,-1.241210938,8.357711792,0.907864259,0.974884695,
0:38:50.866,5.14755249,-1.223251343,8.488204956,0.90785303,0.97485367,
0:38:50.883,5.21697998,-1.099945068,8.405609131,0.907843486,0.974827298,
0:38:50.902,5.011077881,-1.073608398,8.452285767,0.907832819,0.974797824,
0:38:50.925,5.215789795,-0.991012573,8.603134155,0.907819907,0.974762145,
0:38:50.933,5.257675171,-0.986221313,8.672561646,0.907815415,0.974749735,
0:38:50.959,4.99432373,-1.089172363,8.460662842,0.907800818,0.974709402,
0:38:50.979,5.239715576,-1.026931763,8.536087036,0.90778959,0.974678377,
0:38:50.993,5.251693726,-1.028121948,8.776702881,0.90778173,0.974656659,
0:38:51.021,5.274429321,-1.116714478,8.518127441,0.90776601,0.974613223,
0:38:51.097,5.011077881,-1.174163818,8.400817871,0.907723342,0.974495327,
0:38:51.103,5.268463135,-1.073608398,8.491790771,0.907719974,0.974486019,
0:38:51.106,5.134384155,-1.125091553,8.479827881,0.907718289,0.974481365,
0:38:51.108,5.137969971,-1.084381104,8.302658081,0.907717166,0.974478263,
0:38:51.116,4.930862427,-1.097549438,8.273925781,0.907712675,0.974465853,
0:38:51.132,5.210983276,-1.010162354,8.441513062,0.907703692,0.974441032,
0:38:51.169,4.981140137,-1.131072998,8.467849731,0.90768292,0.974383636,
0:38:51.176,5.019454956,-1.104736328,8.271530151,0.90767899,0.974372777,
0:38:51.205,4.981155396,-1.061630249,8.302642822,0.907662709,0.97432779,
0:38:51.213,5.011077881,-1.095153809,8.363708496,0.907658217,0.97431538,
0:38:51.242,5.135574341,-1.092758179,8.297866821,0.907641936,0.974270393,
0:38:51.249,4.882980347,-1.137054443,8.228439331,0.907638006,0.974259534,
0:38:51.273,5.196624756,-1.022140503,8.243988037,0.907624532,0.974222304,
0:38:51.291,5.000305176,-1.080795288,8.399612427,0.907614426,0.974194381,
0:38:51.315,5.212188721,-1.080795288,8.333770752,0.907600952,0.97415715,
0:38:51.389,4.957214355,-1.135864258,8.375671387,0.907559407,0.974042356,
0:38:51.392,5.19543457,-1.083190918,8.405609131,0.907557723,0.974037703,
0:38:51.397,5.14755249,-1.084381104,8.411590576,0.907554916,0.974029946,
0:38:51.403,5.09487915,-1.114318848,8.315826416,0.907551547,0.974020639,
0:38:51.407,5.112823486,-1.129867554,8.299057007,0.907549302,0.974014434,
0:38:51.429,5.249298096,-1.079605103,8.496582031,0.90753695,0.973980306,
0:38:51.466,5.143951416,-1.177749634,8.422363281,0.907516178,0.973922909,
0:38:51.469,5.206207275,-1.099945068,8.318206787,0.907514493,0.973918255,
0:38:51.491,5.115219116,-1.125091553,8.424758911,0.907502142,0.973884127,
0:38:51.514,5.199020386,-1.117904663,8.368484497,0.907489229,0.973848448,
0:38:51.533,5.325912476,-1.054458618,8.452285767,0.907478562,0.973818974,
0:38:51.548,4.977554321,-1.174163818,8.302658081,0.907470141,0.973795705,
0:38:51.571,5.280426025,-1.049667358,8.324203491,0.907457228,0.973760025,
0:38:51.587,5.182266235,-1.056854248,8.521713257,0.907448246,0.973735205,
0:38:51.607,5.264862061,-1.058044434,8.234420776,0.907422277,0.973730567,
0:38:51.624,4.954803467,-1.098739624,8.244003296,0.907397071,0.973732231,
0:38:51.729,5.311553955,-1.002975464,8.366104126,0.907241389,0.973742513,
0:38:51.732,5.139175415,-1.062835693,8.434326172,0.907236941,0.973742807,
0:38:51.740,5.183456421,-1.092758179,8.199707031,0.907225079,0.973743591,
0:38:51.747,5.056564331,-1.121490479,8.264343262,0.9072147,0.973744276,
0:38:51.751,5.285217285,-1.070022583,8.433135986,0.90720877,0.973744668,
0:38:51.755,5.238525391,-1.140655518,8.417572021,0.907202839,0.973745059,
0:38:51.763,5.215789795,-1.135864258,8.300262451,0.907190977,0.973745843,
0:38:51.797,5.137969971,-1.143035889,8.293075562,0.907140566,0.973749172,
0:38:51.801,5.321136475,-1.073608398,8.398422241,0.907134635,0.973749564,
0:38:51.829,5.345077515,-1.096359253,8.398422241,0.90709312,0.973752306,
0:38:51.857,5.052978516,-1.153823853,8.178161621,0.907051604,0.973755047,
0:38:51.861,5.360626221,-1.044876099,8.284698486,0.907045674,0.973755439,
0:38:51.881,5.188247681,-1.090362549,8.459472656,0.90701602,0.973757398,
0:38:51.911,5.361831665,-1.065231323,8.265548706,0.906971539,0.973760335,
0:38:51.929,5.069732666,-1.111923218,8.244003296,0.906944851,0.973762098,
0:38:51.941,5.292404175,-1.014953613,8.245193481,0.906927058,0.973763273,
0:38:51.973,5.218170166,-1.032913208,8.455886841,0.906879612,0.973766407,
0:38:51.987,5.321121216,-1.040084839,8.314620972,0.906858855,0.973767777,
0:38:52.006,4.971572876,-1.125091553,8.173370361,0.906830683,0.973769638,
0:38:52.023,5.45161438,-0.982635498,8.355331421,0.906805478,0.973771303,
0:38:52.041,5.196624756,-1.110717773,8.466644287,0.906778789,0.973773065,
0:38:52.058,5.311553955,-1.099945068,8.151809692,0.906753584,0.97377473,
0:38:52.091,5.058959961,-1.125091553,8.247573853,0.906704655,0.973777961,
0:38:52.104,5.4659729,-1.046081543,8.336166382,0.90668538,0.973779234,
0:38:52.118,5.22177124,-1.168182373,8.404403687,0.906664622,0.973780605,
0:38:52.138,5.276824951,-1.132263184,8.138641357,0.906634968,0.973782564,
0:38:52.159,5.201416016,-1.122695923,8.239212036,0.906603832,0.97378462,
0:38:52.177,5.380981445,-1.064041138,8.367294312,0.906577143,0.973786383,
0:38:52.212,5.280426025,-1.107131958,8.406799316,0.906525249,0.97378981,
0:38:52.223,5.252883911,-1.047271729,8.123077393,0.90650894,0.973790887,
0:38:52.240,5.261260986,-1.068817139,8.277511597,0.906483734,0.973792552,
0:38:52.257,5.309158325,-1.050857544,8.315811157,0.906458528,0.973794217,
0:38:52.295,5.375,-1.061630249,8.374481201,0.906402186,0.973797938,
0:38:52.299,5.082901001,-1.117904663,8.266738892,0.906396255,0.973798329,
0:38:52.389,5.378585815,-1.002990723,8.309829712,0.906262813,0.973807142,
0:38:52.394,5.24571228,-1.073608398,8.398422241,0.9062554,0.973807632,
0:38:52.404,5.385772705,-1.078399658,8.254760742,0.906240573,0.973808611,
